h3_cell,h3_resolution,centroid_latitude,centroid_longitude,cell_area_km2,estimated_population_2025,estimated_population_density_per_km2,bedashing_10min_covered_pct,coverage_gap_pct,nearest_branch_id,nearest_branch_name,nearest_branch_distance_km,observed_competitors_within_3km,observed_direct_competitors_within_3km,observed_adjacent_competitors_within_3km,observed_competitor_reviews_within_3km,observed_competitor_mean_rating_within_3km,market_anchor_name,market_anchor_address,population_score,coverage_gap_score,market_activity_score,competition_headroom_score,opportunity_score,recommendation,confidence_score,confidence_level,recommendation_explanation,population_data_scope,competitor_data_scope,catchment_data_scope
8743a0446ffffff,7,24.057297921343274,54.02389271641304,4.4985,244.67,54.39,0.0,100.0,40,Khaleej Al Arabi,55.788,0,0,0,0,,,,41.943042537851476,100.0,45.33165104542177,54.659336697909154,61.78,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743accc4ffffff,7,25.322817481569476,55.49444708063644,4.6975,15840.6,3372.12,73.05,26.95,50,Al Jada,1.515,26,25,1,3058,4.504,Awtar Beauty Center - Muwaileh,"Al Jada ,bldg - Rihan 3 - Muwaileh Commercial - Sharjah",97.29632299927901,26.95,95.56596971881758,2.883922134102379,61.77,SKIP,70,MEDIUM,"Strongest signals: population and market activity; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aecacffffff,7,24.302454695932603,55.55339126888614,4.5973,244.58,53.2,0.0,100.0,37,Al Ain,13.702,0,0,0,0,,,,41.925018024513335,100.0,45.33165104542177,54.659336697909154,61.77,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a2580ffffff,7,22.94424114708057,53.98852960643221,4.3812,244.56,55.82,0.0,100.0,46,Al Dhafra Branch,81.038,0,0,0,0,,,,41.9069935111752,100.0,45.33165104542177,54.659336697909154,61.76,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1363ffffff,7,25.18150347247871,55.23133660889775,4.671,23912.8,5119.37,78.42,21.58,28,City Walk,3.983,27,17,10,48622,4.5741,Hilton Dubai Al Habtoor City,Al Habtoor City - Sheikh Zayed Rd - Business Bay - Dubai,99.31506849315068,21.58,99.53136265320836,4.15465032444124,61.75,SKIP,70,MEDIUM,"Strongest signals: market activity and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a140dffffff,7,24.582121734373647,54.851445439461486,4.5926,244.29,53.19,0.0,100.0,39,Al Falah,19.17,0,0,0,0,,,,41.87094448449892,100.0,45.33165104542177,54.659336697909154,61.75,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3248ffffff,7,24.115366182471483,55.647426506916375,4.5824,244.17,53.28,0.0,100.0,37,Al Ain,12.443,0,0,0,0,,,,41.85291997116078,100.0,45.33165104542177,54.659336697909154,61.74,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6258ffffff,7,23.931968393981936,53.68874409347462,4.4687,243.93,54.58,0.0,100.0,46,Al Dhafra Branch,33.892,0,0,0,0,,,,41.83489545782264,100.0,45.33165104542177,54.659336697909154,61.73,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae889ffffff,7,24.62891091629275,55.720099866986324,4.6383,243.85,52.57,0.0,100.0,37,Al Ain,45.138,0,0,0,0,,,,41.8168709444845,100.0,45.33165104542177,54.659336697909154,61.73,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6d28ffffff,7,23.779067629714596,52.59104610173539,4.4107,243.42,55.19,0.0,100.0,46,Al Dhafra Branch,115.571,0,0,0,0,,,,41.79884643114636,100.0,45.33165104542177,54.659336697909154,61.72,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3acaffffff,7,24.21815718665333,55.345130949277134,4.579,243.05,53.08,0.0,100.0,37,Al Ain,31.941,0,0,0,0,,,,41.78082191780822,100.0,45.33165104542177,54.659336697909154,61.71,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a155bffffff,7,24.642516094805806,54.84007346240121,4.5982,243.0,52.85,0.0,100.0,35,Shahama,21.489,0,0,0,0,,,,41.76279740447008,100.0,45.33165104542177,54.659336697909154,61.7,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a258bffffff,7,22.94954524071797,54.06634002074783,4.3856,242.69,55.34,0.0,100.0,46,Al Dhafra Branch,83.584,0,0,0,0,,,,41.74477289113194,100.0,45.33165104542177,54.659336697909154,61.7,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3b88ffffff,7,24.220022644645997,55.06107978806869,4.5657,242.61,53.14,0.0,100.0,39,Al Falah,40.92,0,0,0,0,,,,41.7267483777938,100.0,45.33165104542177,54.659336697909154,61.69,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac140ffffff,7,25.619074411187192,55.752804354250834,4.7389,242.21,51.11,0.0,100.0,48,Ras Al Khaimah,22.299,0,0,0,0,,,,41.70872386445566,100.0,45.33165104542177,54.659336697909154,61.68,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1289ffffff,7,24.89403719545001,55.386232740475336,4.6495,242.2,52.09,0.0,100.0,32,Jumeirah Park,27.447,0,0,0,0,,,,41.69069935111752,100.0,45.33165104542177,54.659336697909154,61.67,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6702ffffff,7,23.572305658226416,53.30570144365758,4.4121,242.04,54.86,0.0,100.0,46,Al Dhafra Branch,42.074,0,0,0,0,,,,41.672674837779375,100.0,45.33165104542177,54.659336697909154,61.67,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac4ecffffff,7,25.108382775153284,55.8418519353539,4.6922,241.89,51.55,0.0,100.0,50,Al Jada,43.306,0,0,0,0,,,,41.65465032444124,100.0,45.33165104542177,54.659336697909154,61.66,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3250ffffff,7,24.050265467170384,55.577864216802276,4.5725,241.41,52.8,0.0,100.0,37,Al Ain,21.313,0,0,0,0,,,,41.61860129776496,100.0,45.33165104542177,54.659336697909154,61.65,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac743ffffff,7,25.341923784729374,56.11193403063754,4.7278,240.95,50.96,0.0,100.0,51,Al Taif Mall,32.685,0,0,0,0,,,,41.60057678442682,100.0,45.33165104542177,54.659336697909154,61.64,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
87534dd95ffffff,7,24.35682555825695,51.58694922094895,4.5313,240.92,53.17,0.0,100.0,46,Al Dhafra Branch,230.785,0,0,0,0,,,,41.58255227108868,100.0,45.33165104542177,54.659336697909154,61.63,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a05adffffff,7,23.980380715764532,53.79887601409347,4.4793,240.69,53.73,0.0,100.0,46,Al Dhafra Branch,40.115,0,0,0,0,,,,41.56452775775054,100.0,45.33165104542177,54.659336697909154,61.62,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac252ffffff,7,25.582610348569677,56.32083794696379,4.7611,240.66,50.55,0.0,100.0,48,Ras Al Khaimah,44.359,0,0,0,0,,,,41.546503244412406,100.0,45.33165104542177,54.659336697909154,61.62,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a8d10ffffff,7,24.9502995127718,56.28124819298285,4.6962,240.65,51.24,0.0,100.0,51,Al Taif Mall,19.414,0,0,0,0,,,,41.52847873107426,100.0,45.33165104542177,54.659336697909154,61.61,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aec49ffffff,7,24.48752117849523,55.744858288402774,4.625,240.3,51.96,0.0,100.0,37,Al Ain,30.251,0,0,0,0,,,,41.51045421773612,100.0,45.33165104542177,54.659336697909154,61.6,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3ad5ffffff,7,24.192957799127896,55.26861064549103,4.5728,240.15,52.52,0.0,100.0,37,Al Ain,39.868,0,0,0,0,,,,41.492429704397985,100.0,45.33165104542177,54.659336697909154,61.6,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a382cffffff,7,24.247307154353678,54.71200175789494,4.5518,4788.68,1052.04,61.85,38.15,36,Baniyas,9.732,0,0,0,0,,,,87.86950252343186,38.15,45.33165104542177,54.659336697909154,61.59,SKIP,70,MEDIUM,"Strongest signals: population and competition headroom; main constraint: coverage gap. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a17a2ffffff,7,24.584337489024225,55.03420394846511,4.6016,239.81,52.11,0.0,100.0,39,Al Falah,33.692,0,0,0,0,,,,41.474405191059844,100.0,45.33165104542177,54.659336697909154,61.59,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a316dffffff,7,24.13727988992322,55.035934391659026,4.5561,239.5,52.57,0.0,100.0,36,Baniyas,44.547,0,0,0,0,,,,41.4563806777217,100.0,45.33165104542177,54.659336697909154,61.58,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1352ffffff,7,25.079939982266588,55.24987948540862,4.6618,10135.9,2174.26,70.69,29.31,30,Al Barsha,5.054,82,55,27,13978,4.5957,Boho Salon. DXB,La Fontana - Al Barsha South Third - Al Barsha South - Dubai,94.77289113193945,29.31,98.57606344628695,0.5227108868060562,61.57,SKIP,70,MEDIUM,"Strongest signals: market activity and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a15a4ffffff,7,24.513807712716822,54.600325810343534,4.5735,1855.15,405.63,48.52,51.48,34,Westyas Branch,2.639,23,17,6,7520,4.585,"The WB Abu Dhabi, Curio Collection by Hilton",Yas Island - YS4 - Abu Dhabi,77.25306416726748,51.48,97.31434751261716,4.15465032444124,61.57,WATCH,70,MEDIUM,"Strongest signals: market activity and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1622ffffff,7,24.664331940844395,55.16212792743755,4.6158,239.35,51.85,0.0,100.0,32,Jumeirah Park,41.68,0,0,0,0,,,,41.43835616438356,100.0,45.33165104542177,54.659336697909154,61.57,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac7b0ffffff,7,25.11353544734972,55.923482293005215,4.6965,239.33,50.96,0.0,100.0,51,Al Taif Mall,40.467,0,0,0,0,,,,41.42033165104542,100.0,45.33165104542177,54.659336697909154,61.57,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
874384a66ffffff,7,23.412606320501762,55.36964954496252,4.4967,239.31,53.22,0.0,100.0,37,Al Ain,95.217,0,0,0,0,,,,41.40230713770728,100.0,45.33165104542177,54.659336697909154,61.56,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743b5064ffffff,7,22.950732532076678,53.377269498377544,4.3511,238.35,54.78,0.0,100.0,46,Al Dhafra Branch,82.8,0,0,0,0,,,,41.38428262436914,100.0,45.33165104542177,54.659336697909154,61.55,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a685affffff,7,24.06723150758608,52.961405495460525,4.445,237.98,53.54,0.0,100.0,46,Al Dhafra Branch,90.802,0,0,0,0,,,,41.366258111031,100.0,45.33165104542177,54.659336697909154,61.55,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3913ffffff,7,24.187721494329356,54.581995518292636,4.5394,237.92,52.41,0.0,100.0,36,Baniyas,13.253,0,0,0,0,,,,41.34823359769286,100.0,45.33165104542177,54.659336697909154,61.54,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aeb60ffffff,7,25.02319377825975,55.959655868049964,4.689,237.91,50.74,0.0,100.0,51,Al Taif Mall,38.381,0,0,0,0,,,,41.33020908435473,100.0,45.33165104542177,54.659336697909154,61.53,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0516ffffff,7,23.98593711002511,53.73769011003872,4.4768,237.81,53.12,0.0,100.0,46,Al Dhafra Branch,39.867,0,0,0,0,,,,41.31218457101658,100.0,45.33165104542177,54.659336697909154,61.52,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6880ffffff,7,23.90498400437188,52.817485105064826,4.4209,237.79,53.79,0.0,100.0,46,Al Dhafra Branch,96.301,0,0,0,0,,,,41.29416005767844,100.0,45.33165104542177,54.659336697909154,61.52,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1649ffffff,7,24.752341118982077,55.41175636143986,4.6364,237.74,51.28,0.0,100.0,32,Jumeirah Park,40.394,0,0,0,0,,,,41.276135544340306,100.0,45.33165104542177,54.659336697909154,61.51,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a68b5ffffff,7,23.91014449072487,52.75675287544197,4.4182,237.72,53.81,0.0,100.0,46,Al Dhafra Branch,102.349,0,0,0,0,,,,41.258111031002166,100.0,45.33165104542177,54.659336697909154,61.5,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0503ffffff,7,24.03995437969034,53.786735393740905,4.4848,237.7,53.0,0.0,100.0,46,Al Dhafra Branch,46.393,0,0,0,0,,,,41.24008651766402,100.0,45.33165104542177,54.659336697909154,61.49,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a14a0ffffff,7,24.444593557102237,54.77582977814,4.575,237.66,51.95,0.0,100.0,39,Al Falah,3.663,0,0,0,0,,,,41.222062004325885,100.0,45.33165104542177,54.659336697909154,61.49,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6259ffffff,7,23.943342241672774,53.7064040043678,4.4708,237.58,53.14,0.0,100.0,46,Al Dhafra Branch,35.067,0,0,0,0,,,,41.204037490987744,100.0,45.33165104542177,54.659336697909154,61.48,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
